1.195	0.195	169.5	30.5
1.205	0.205	170.5	30.5
1.215	0.215	171.5	30.5
1.225	0.225	172.5	30.5
1.235	0.235	173.5	30.5
1.245	0.245	174.5	30.5
1.255	0.255	175.5	30.5
1.265	0.265	176.5	30.5
1.275	0.275	177.5	30.5
1.285	0.285	178.5	30.5
1.295	0.295	179.5	30.5
1.305	0.305	180.5	30.5
1.315	0.315	181.5	30.5
1.325	0.325	182.5	30.5
1.335	0.335	183.5	30.5
1.345	0.345	184.5	30.5
1.355	0.355	185.5	30.5
1.365	0.365	186.5	30.5
1.375	0.375	187.5	30.5
1.385	0.385	188.5	30.5
1.395	0.395	189.5	30.5
1.405	0.405	190.5	30.5
1.415	0.415	191.5	30.5
1.425	0.425	192.5	30.5
1.435	0.435	193.5	30.5
1.445	0.445	194.5	30.5
1.455	0.455	195.5	30.5
1.465	0.465	196.5	30.5
1.475	0.475	197.5	30.5
-0.475	0.475	2.5	31.5
-0.465	0.465	3.5	31.5
-0.455	0.455	4.5	31.5
-0.445	0.445	5.5	31.5
-0.435	0.435	6.5	31.5
-0.425	0.425	7.5	31.5
-0.415	0.415	8.5	31.5
-0.405	0.405	9.5	31.5
-0.395	0.395	10.5	31.5
-0.385	0.385	11.5	31.5
-0.375	0.375	12.5	31.5
-0.365	0.365	13.5	31.5
-0.355	0.355	14.5	31.5
-0.345	0.345	15.5	31.5
-0.335	0.335	16.5	31.5
-0.325	0.325	17.5	31.5
-0.315	0.315	18.5	31.5
-0.305	0.305	19.5	31.5
-0.295	0.295	20.5	31.5
-0.285	0.285	21.5	31.5
-0.275	0.275	22.5	31.5
-0.265	0.265	23.5	31.5
-0.255	0.255	24.5	31.5
-0.245	0.245	25.5	31.5
-0.235	0.235	26.5	31.5
-0.225	0.225	27.5	31.5
-0.215	0.215	28.5	31.5
-0.205	0.205	29.5	31.5
-0.195	0.195	30.5	31.5
-0.185	0.185	31.5	31.5
-0.175	0.175	32.5	31.5
-0.165	0.165	33.5	31.5
-0.155	0.155	34.5	31.5
-0.145	0.145	35.5	31.5
-0.135	0.135	36.5	31.5
-0.125	0.125	37.5	31.5
-0.115	0.115	38.5	31.5
-0.105	0.105	39.5	31.5
-0.095	0.095	40.5	31.5
-0.085	0.085	41.5	31.5
-0.075	0.075	42.5	31.5
-0.065	0.065	43.5	31.5
-0.055	0.055	44.5	31.5
-0.045	0.045	45.5	31.5
-0.035	0.035	46.5	31.5
-0.025	0.025	47.5	31.5
-0.015	0.015	48.5	31.5
-0.005	0.005	49.5	31.5
0.005	0.005	50.5	31.5
0.015	0.015	51.5	31.5
0.025	0.025	52.5	31.5
0.035	0.035	53.5	31.5
0.045	0.045	54.5	31.5
0.055	0.055	55.5	31.5
0.065	0.065	56.5	31.5
0.075	0.075	57.5	31.5
0.085	0.085	58.5	31.5
0.095	0.095	59.5	31.5
0.105	0.105	60.5	31.5
0.115	0.115	61.5	31.5
0.125	0.125	62.5	31.5
0.135	0.135	63.5	31.5
0.145	0.145	64.5	31.5
0.155	0.155	65.5	31.5
0.165	0.165	66.5	31.5
0.175	0.175	67.5	31.5
0.185	0.185	68.5	31.5
0.195	0.195	69.5	31.5
0.205	0.205	70.5	31.5
0.215	0.215	71.5	31.5
0.225	0.225	72.5	31.5
0.235	0.235	73.5	31.5
0.245	0.245	74.5	31.5
0.255	0.255	75.5	31.5
0.265	0.265	76.5	31.5
0.275	0.275	77.5	31.5
0.285	0.285	78.5	31.5
0.295	0.295	79.5	31.5
0.305	0.305	80.5	31.5
0.315	0.315	81.5	31.5
0.325	0.325	82.5	31.5
0.335	0.335	83.5	31.5
0.345	0.345	84.5	31.5
0.355	0.355	85.5	31.5
0.365	0.365	86.5	31.5
0.375	0.375	87.5	31.5
0.385	0.385	88.5	31.5
0.395	0.395	89.5	31.5
0.405	0.405	90.5	31.5
0.415	0.415	91.5	31.5
0.425	0.425	92.5	31.5
0.435	0.435	93.5	31.5
0.445	0.445	94.5	31.5
0.455	0.455	95.5	31.5
0.465	0.465	96.5	31.5
0.475	0.475	97.5	31.5
0.485	0.485	98.5	31.5
0.495	0.495	99.5	31.5
0.505	0.505	100.5	31.5
0.515	0.515	101.5	31.5
0.525	0.525	102.5	31.5
0.535	0.535	103.5	31.5
0.545	0.545	104.5	31.5
0.555	0.555	105.5	31.5
0.565	0.565	106.5	31.5
0.575	0.575	107.5	31.5
0.585	0.585	108.5	31.5
0.595	0.595	109.5	31.5
0.605	0.605	110.5	31.5
0.615	0.615	111.5	31.5
0.625	0.625	112.5	31.5
0.635	0.635	113.5	31.5
0.645	0.645	114.5	31.5
0.655	0.655	115.5	31.5
0.665	0.665	116.5	31.5
0.675	0.675	117.5	31.5
0.685	0.685	118.5	31.5
0.695	0.695	119.5	31.5
0.705	0.705	120.5	31.5
0.715	0.715	121.5	31.5
0.725	0.725	122.5	31.5
0.735	0.735	123.5	31.5
0.745	0.745	124.5	31.5
0.755	0.755	125.5	31.5
0.765	0.765	126.5	31.5
0.775	0.775	127.5	31.5
0.785	0.785	128.5	31.5
0.795	0.795	129.5	31.5
0.805	0.805	130.5	31.5
0.815	0.815	131.5	31.5
0.825	0.825	132.5	31.5
0.835	0.835	133.5	31.5
0.845	0.845	134.5	31.5
0.855	0.855	135.5	31.5
0.865	0.865	136.5	31.5
0.875	0.875	137.5	31.5
0.885	0.885	138.5	31.5
0.895	0.895	139.5	31.5
0.905	0.905	140.5	31.5
0.915	0.915	141.5	31.5
0.925	0.925	142.5	31.5
0.935	0.935	143.5	31.5
0.945	0.945	144.5	31.5
0.955	0.955	145.5	31.5
0.965	0.965	146.5	31.5
0.975	0.975	147.5	31.5
0.985	0.985	148.5	31.5
0.995	0.995	149.5	31.5
1.005	0.0049999999999999	150.5	31.5
1.015	0.015	151.5	31.5
1.025	0.025	152.5	31.5
1.035	0.035	153.5	31.5
1.045	0.045	154.5	31.5
1.055	0.055	155.5	31.5
1.065	0.065	156.5	31.5
1.075	0.075	157.5	31.5
1.085	0.085	158.5	31.5
1.095	0.095	159.5	31.5
1.105	0.105	160.5	31.5
1.115	0.115	161.5	31.5
1.125	0.125	162.5	31.5
1.135	0.135	163.5	31.5
1.145	0.145	164.5	31.5
1.155	0.155	165.5	31.5
1.165	0.165	166.5	31.5
1.175	0.175	167.5	31.5
1.185	0.185	168.5	31.5
1.195	0.195	169.5	31.5
1.205	0.205	170.5	31.5
1.215	0.215	171.5	31.5
1.225	0.225	172.5	31.5
1.235	0.235	173.5	31.5
1.245	0.245	174.5	31.5
1.255	0.255	175.5	31.5
1.265	0.265	176.5	31.5
1.275	0.275	177.5	31.5
1.285	0.285	178.5	31.5
1.295	0.295	179.5	31.5
1.305	0.305	180.5	31.5
1.315	0.315	181.5	31.5
1.325	0.325	182.5	31.5
1.335	0.335	183.5	31.5
1.345	0.345	184.5	31.5
1.355	0.355	185.5	31.5
1.365	0.365	186.5	31.5
1.375	0.375	187.5	31.5
1.385	0.385	188.5	31.5
1.395	0.395	189.5	31.5
1.405	0.405	190.5	31.5
1.415	0.415	191.5	31.5
1.425	0.425	192.5	31.5
1.435	0.435	193.5	31.5
1.445	0.445	194.5	31.5
1.455	0.455	195.5	31.5
1.465	0.465	196.5	31.5
1.475	0.475	197.5	31.5
-0.475	0.475	2.5	32.5
-0.465	0.465	3.5	32.5
-0.455	0.455	4.5	32.5
-0.445	0.445	5.5	32.5
-0.435	0.435	6.5	32.5
-0.425	0.425	7.5	32.5
-0.415	0.415	8.5	32.5
-0.405	0.405	9.5	32.5
-0.395	0.395	10.5	32.5
-0.385	0.385	11.5	32.5
-0.375	0.375	12.5	32.5
-0.365	0.365	13.5	32.5
-0.355	0.355	14.5	32.5
-0.345	0.345	15.5	32.5
-0.335	0.335	16.5	32.5
-0.325	0.325	17.5	32.5
-0.315	0.315	18.5	32.5
-0.305	0.305	19.5	32.5
-0.295	0.295	20.5	32.5
-0.285	0.285	21.5	32.5
-0.275	0.275	22.5	32.5
-0.265	0.265	23.5	32.5
-0.255	0.255	24.5	32.5
-0.245	0.245	25.5	32.5
-0.235	0.235	26.5	32.5
-0.225	0.225	27.5	32.5
-0.215	0.215	28.5	32.5
-0.205	0.205	29.5	32.5
-0.195	0.195	30.5	32.5
-0.185	0.185	31.5	32.5
-0.175	0.175	32.5	32.5
-0.165	0.165	33.5	32.5
-0.155	0.155	34.5	32.5
-0.145	0.145	35.5	32.5
-0.135	0.135	36.5	32.5
-0.125	0.125	37.5	32.5
-0.115	0.115	38.5	32.5
-0.105	0.105	39.5	32.5
-0.095	0.095	40.5	32.5
-0.085	0.085	41.5	32.5
-0.075	0.075	42.5	32.5
-0.065	0.065	43.5	32.5
-0.055	0.055	44.5	32.5
-0.045	0.045	45.5	32.5
-0.035	0.035	46.5	32.5
-0.025	0.025	47.5	32.5
-0.015	0.015	48.5	32.5
-0.005	0.005	49.5	32.5
0.005	0.005	50.5	32.5
0.015	0.015	51.5	32.5
0.025	0.025	52.5	32.5
0.035	0.035	53.5	32.5
0.045	0.045	54.5	32.5
0.055	0.055	55.5	32.5
0.065	0.065	56.5	32.5
0.075	0.075	57.5	32.5
0.085	0.085	58.5	32.5
0.095	0.095	59.5	32.5
0.105	0.105	60.5	32.5
0.115	0.115	61.5	32.5
0.125	0.125	62.5	32.5
0.135	0.135	63.5	32.5
0.145	0.145	64.5	32.5
0.155	0.155	65.5	32.5
0.165	0.165	66.5	32.5
0.175	0.175	67.5	32.5
0.185	0.185	68.5	32.5
0.195	0.195	69.5	32.5
0.205	0.205	70.5	32.5
0.215	0.215	71.5	32.5
0.225	0.225	72.5	32.5
0.235	0.235	73.5	32.5
0.245	0.245	74.5	32.5
0.255	0.255	75.5	32.5
0.265	0.265	76.5	32.5
0.275	0.275	77.5	32.5
0.285	0.285	78.5	32.5
0.295	0.295	79.5	32.5
0.305	0.305	80.5	32.5
0.315	0.315	81.5	32.5
0.325	0.325	82.5	32.5
0.335	0.335	83.5	32.5
0.345	0.345	84.5	32.5
0.355	0.355	85.5	32.5
0.365	0.365	86.5	32.5
0.375	0.375	87.5	32.5
0.385	0.385	88.5	32.5
0.395	0.395	89.5	32.5
0.405	0.405	90.5	32.5
0.415	0.415	91.5	32.5
0.425	0.425	92.5	32.5
0.435	0.435	93.5	32.5
0.445	0.445	94.5	32.5
0.455	0.455	95.5	32.5
0.465	0.465	96.5	32.5
0.475	0.475	97.5	32.5
0.485	0.485	98.5	32.5
0.495	0.495	99.5	32.5
0.505	0.505	100.5	32.5
0.515	0.515	101.5	32.5
0.525	0.525	102.5	32.5
0.535	0.535	103.5	32.5
0.545	0.545	104.5	32.5
0.555	0.555	105.5	32.5
0.565	0.565	106.5	32.5
0.575	0.575	107.5	32.5
0.585	0.585	108.5	32.5
0.595	0.595	109.5	32.5
0.605	0.605	110.5	32.5
0.615	0.615	111.5	32.5
0.625	0.625	112.5	32.5
0.635	0.635	113.5	32.5
0.645	0.645	114.5	32.5
0.655	0.655	115.5	32.5
0.665	0.665	116.5	32.5
0.675	0.675	117.5	32.5
0.685	0.685	118.5	32.5
0.695	0.695	119.5	32.5
0.705	0.705	120.5	32.5
0.715	0.715	121.5	32.5
0.725	0.725	122.5	32.5
0.735	0.735	123.5	32.5
0.745	0.745	124.5	32.5
0.755	0.755	125.5	32.5
0.765	0.765	126.5	32.5
0.775	0.775	127.5	32.5
0.785	0.785	128.5	32.5
0.795	0.795	129.5	32.5
0.805	0.805	130.5	32.5
0.815	0.815	131.5	32.5
0.825	0.825	132.5	32.5
0.835	0.835	133.5	32.5
0.845	0.845	134.5	32.5
0.855	0.855	135.5	32.5
0.865	0.865	136.5	32.5
0.875	0.875	137.5	32.5
0.885	0.885	138.5	32.5
0.895	0.895	139.5	32.5
0.905	0.905	140.5	32.5
0.915	0.915	141.5	32.5
0.925	0.925	142.5	32.5
0.935	0.935	143.5	32.5
0.945	0.945	144.5	32.5
0.955	0.955	145.5	32.5
0.965	0.965	146.5	32.5
0.975	0.975	147.5	32.5
0.985	0.985	148.5	32.5
0.995	0.995	149.5	32.5
1.005	0.0049999999999999	150.5	32.5
1.015	0.015	151.5	32.5
1.025	0.025	152.5	32.5
1.035	0.035	153.5	32.5
1.045	0.045	154.5	32.5
1.055	0.055	155.5	32.5
1.065	0.065	156.5	32.5
1.075	0.075	157.5	32.5
1.085	0.085	158.5	32.5
1.095	0.095	159.5	32.5
1.105	0.105	160.5	32.5
1.115	0.115	161.5	32.5
1.125	0.125	162.5	32.5
1.135	0.135	163.5	32.5
1.145	0.145	164.5	32.5
1.155	0.155	165.5	32.5
1.165	0.165	166.5	32.5
1.175	0.175	167.5	32.5
1.185	0.185	168.5	32.5
1.195	0.195	169.5	32.5
1.205	0.205	170.5	32.5
1.215	0.215	171.5	32.5
1.225	0.225	172.5	32.5
1.235	0.235	173.5	32.5
1.245	0.245	174.5	32.5
1.255	0.255	175.5	32.5
1.265	0.265	176.5	32.5
1.275	0.275	177.5	32.5
1.285	0.285	178.5	32.5
1.295	0.295	179.5	32.5
1.305	0.305	180.5	32.5
1.315	0.315	181.5	32.5
1.325	0.325	182.5	32.5
1.335	0.335	183.5	32.5
1.345	0.345	184.5	32.5
1.355	0.355	185.5	32.5
1.365	0.365	186.5	32.5
1.375	0.375	187.5	32.5
1.385	0.385	188.5	32.5
1.395	0.395	189.5	32.5
1.405	0.405	190.5	32.5
1.415	0.415	191.5	32.5
1.425	0.425	192.5	32.5
1.435	0.435	193.5	32.5
1.445	0.445	194.5	32.5
1.455	0.455	195.5	32.5
1.465	0.465	196.5	32.5
1.475	0.475	197.5	32.5
-0.475	0.475	2.5	33.5
-0.465	0.465	3.5	33.5
-0.455	0.455	4.5	33.5
-0.445	0.445	5.5	33.5
-0.435	0.435	6.5	33.5
-0.425	0.425	7.5	33.5
-0.415	0.415	8.5	33.5
-0.405	0.405	9.5	33.5
-0.395	0.395	10.5	33.5
-0.385	0.385	11.5	33.5
-0.375	0.375	12.5	33.5
-0.365	0.365	13.5	33.5
-0.355	0.355	14.5	33.5
-0.345	0.345	15.5	33.5
-0.335	0.335	16.5	33.5
-0.325	0.325	17.5	33.5
-0.315	0.315	18.5	33.5
-0.305	0.305	19.5	33.5
-0.295	0.295	20.5	33.5
-0.285	0.285	21.5	33.5
-0.275	0.275	22.5	33.5
-0.265	0.265	23.5	33.5
-0.255	0.255	24.5	33.5
-0.245	0.245	25.5	33.5
-0.235	0.235	26.5	33.5
-0.225	0.225	27.5	33.5
-0.215	0.215	28.5	33.5
-0.205	0.205	29.5	33.5
-0.195	0.195	30.5	33.5
-0.185	0.185	31.5	33.5
-0.175	0.175	32.5	33.5
-0.165	0.165	33.5	33.5
-0.155	0.155	34.5	33.5
-0.145	0.145	35.5	33.5
-0.135	0.135	36.5	33.5
-0.125	0.125	37.5	33.5
-0.115	0.115	38.5	33.5
-0.105	0.105	39.5	33.5
-0.095	0.095	40.5	33.5
-0.085	0.085	41.5	33.5
-0.075	0.075	42.5	33.5
-0.065	0.065	43.5	33.5
-0.055	0.055	44.5	33.5
-0.045	0.045	45.5	33.5
-0.035	0.035	46.5	33.5
-0.025	0.025	47.5	33.5
-0.015	0.015	48.5	33.5
-0.005	0.005	49.5	33.5
0.005	0.005	50.5	33.5
0.015	0.015	51.5	33.5
0.025	0.025	52.5	33.5
0.035	0.035	53.5	33.5
0.045	0.045	54.5	33.5
0.055	0.055	55.5	33.5
0.065	0.065	56.5	33.5
0.075	0.075	57.5	33.5
0.085	0.085	58.5	33.5
0.095	0.095	59.5	33.5
0.105	0.105	60.5	33.5
0.115	0.115	61.5	33.5
0.125	0.125	62.5	33.5
0.135	0.135	63.5	33.5
0.145	0.145	64.5	33.5
0.155	0.155	65.5	33.5
0.165	0.165	66.5	33.5
0.175	0.175	67.5	33.5
0.185	0.185	68.5	33.5
0.195	0.195	69.5	33.5
0.205	0.205	70.5	33.5
0.215	0.215	71.5	33.5
0.225	0.225	72.5	33.5
0.235	0.235	73.5	33.5
0.245	0.245	74.5	33.5
0.255	0.255	75.5	33.5
0.265	0.265	76.5	33.5
0.275	0.275	77.5	33.5
0.285	0.285	78.5	33.5
0.295	0.295	79.5	33.5
0.305	0.305	80.5	33.5
0.315	0.315	81.5	33.5
0.325	0.325	82.5	33.5
0.335	0.335	83.5	33.5
0.345	0.345	84.5	33.5
0.355	0.355	85.5	33.5
0.365	0.365	86.5	33.5
0.375	0.375	87.5	33.5
0.385	0.385	88.5	33.5
0.395	0.395	89.5	33.5
0.405	0.405	90.5	33.5
0.415	0.415	91.5	33.5
0.425	0.425	92.5	33.5
0.435	0.435	93.5	33.5
0.445	0.445	94.5	33.5
0.455	0.455	95.5	33.5
0.465	0.465	96.5	33.5
0.475	0.475	97.5	33.5
0.485	0.485	98.5	33.5
0.495	0.495	99.5	33.5
0.505	0.505	100.5	33.5
0.515	0.515	101.5	33.5
0.525	0.525	102.5	33.5
0.535	0.535	103.5	33.5
0.545	0.545	104.5	33.5
0.555	0.555	105.5	33.5
0.565	0.565	106.5	33.5
0.575	0.575	107.5	33.5
0.585	0.585	108.5	33.5
0.595	0.595	109.5	33.5
0.605	0.605	110.5	33.5
0.615	0.615	111.5	33.5
0.625	0.625	112.5	33.5
0.635	0.635	113.5	33.5
0.645	0.645	114.5	33.5
0.655	0.655	115.5	33.5
0.665	0.665	116.5	33.5
0.675	0.675	117.5	33.5
0.685	0.685	118.5	33.5
0.695	0.695	119.5	33.5
0.705	0.705	120.5	33.5
0.715	0.715	121.5	33.5
0.725	0.725	122.5	33.5
0.735	0.735	123.5	33.5
0.745	0.745	124.5	33.5
0.755	0.755	125.5	33.5
0.765	0.765	126.5	33.5
0.775	0.775	127.5	33.5
0.785	0.785	128.5	33.5
0.795	0.795	129.5	33.5
0.805	0.805	130.5	33.5
0.815	0.815	131.5	33.5
0.825	0.825	132.5	33.5
0.835	0.835	133.5	33.5
0.845	0.845	134.5	33.5
0.855	0.855	135.5	33.5
0.865	0.865	136.5	33.5
0.875	0.875	137.5	33.5
0.885	0.885	138.5	33.5
0.895	0.895	139.5	33.5
0.905	0.905	140.5	33.5
0.915	0.915	141.5	33.5
0.925	0.925	142.5	33.5
0.935	0.935	143.5	33.5
0.945	0.945	144.5	33.5
0.955	0.955	145.5	33.5
0.965	0.965	146.5	33.5
0.975	0.975	147.5	33.5
0.985	0.985	148.5	33.5
0.995	0.995	149.5	33.5
1.005	0.0049999999999999	150.5	33.5
1.015	0.015	151.5	33.5
1.025	0.025	152.5	33.5
1.035	0.035	153.5	33.5
1.045	0.045	154.5	33.5
1.055	0.055	155.5	33.5
1.065	0.065	156.5	33.5
1.075	0.075	157.5	33.5
1.085	0.085	158.5	33.5
1.095	0.095	159.5	33.5
1.105	0.105	160.5	33.5
1.115	0.115	161.5	33.5
1.125	0.125	162.5	33.5
1.135	0.135	163.5	33.5
1.145	0.145	164.5	33.5
1.155	0.155	165.5	33.5
1.165	0.165	166.5	33.5
1.175	0.175	167.5	33.5
1.185	0.185	168.5	33.5
1.195	0.195	169.5	33.5
1.205	0.205	170.5	33.5
1.215	0.215	171.5	33.5
1.225	0.225	172.5	33.5
1.235	0.235	173.5	33.5
1.245	0.245	174.5	33.5
1.255	0.255	175.5	33.5
1.265	0.265	176.5	33.5
1.275	0.275	177.5	33.5
1.285	0.285	178.5	33.5
1.295	0.295	179.5	33.5
1.305	0.305	180.5	33.5
1.315	0.315	181.5	33.5
1.325	0.325	182.5	33.5
1.335	0.335	183.5	33.5
1.345	0.345	184.5	33.5
1.355	0.355	185.5	33.5
1.365	0.365	186.5	33.5
1.375	0.375	187.5	33.5
1.385	0.385	188.5	33.5
1.395	0.395	189.5	33.5
1.405	0.405	190.5	33.5
1.415	0.415	191.5	33.5
1.425	0.425	192.5	33.5
1.435	0.435	193.5	33.5
1.445	0.445	194.5	33.5
1.455	0.455	195.5	33.5
1.465	0.465	196.5	33.5
1.475	0.475	197.5	33.5
-0.475	0.475	2.5	34.5
-0.465	0.465	3.5	34.5
-0.455	0.455	4.5	34.5
-0.445	0.445	5.5	34.5
-0.435	0.435	6.5	34.5
-0.425	0.425	7.5	34.5
-0.415	0.415	8.5	34.5
-0.405	0.405	9.5	34.5
-0.395	0.395	10.5	34.5
-0.385	0.385	11.5	34.5
-0.375	0.375	12.5	34.5
-0.365	0.365	13.5	34.5
-0.355	0.355	14.5	34.5
-0.345	0.345	15.5	34.5
-0.335	0.335	16.5	34.5
-0.325	0.325	17.5	34.5
-0.315	0.315	18.5	34.5
-0.305	0.305	19.5	34.5
-0.295	0.295	20.5	34.5
-0.285	0.285	21.5	34.5
-0.275	0.275	22.5	34.5
-0.265	0.265	23.5	34.5
-0.255	0.255	24.5	34.5
-0.245	0.245	25.5	34.5
-0.235	0.235	26.5	34.5
-0.225	0.225	27.5	34.5
-0.215	0.215	28.5	34.5
-0.205	0.205	29.5	34.5
-0.195	0.195	30.5	34.5
-0.185	0.185	31.5	34.5
-0.175	0.175	32.5	34.5
-0.165	0.165	33.5	34.5
-0.155	0.155	34.5	34.5
-0.145	0.145	35.5	34.5
-0.135	0.135	36.5	34.5
-0.125	0.125	37.5	34.5
-0.115	0.115	38.5	34.5
-0.105	0.105	39.5	34.5
-0.095	0.095	40.5	34.5
-0.085	0.085	41.5	34.5
-0.075	0.075	42.5	34.5
-0.065	0.065	43.5	34.5
-0.055	0.055	44.5	34.5
-0.045	0.045	45.5	34.5
-0.035	0.035	46.5	34.5
-0.025	0.025	47.5	34.5
-0.015	0.015	48.5	34.5
-0.005	0.005	49.5	34.5
0.005	0.005	50.5	34.5
0.015	0.015	51.5	34.5
0.025	0.025	52.5	34.5
0.035	0.035	53.5	34.5
0.045	0.045	54.5	34.5
0.055	0.055	55.5	34.5
0.065	0.065	56.5	34.5
0.075	0.075	57.5	34.5
0.085	0.085	58.5	34.5
0.095	0.095	59.5	34.5
0.105	0.105	60.5	34.5
0.115	0.115	61.5	34.5
0.125	0.125	62.5	34.5
0.135	0.135	63.5	34.5
0.145	0.145	64.5	34.5
0.155	0.155	65.5	34.5
0.165	0.165	66.5	34.5
0.175	0.175	67.5	34.5
0.185	0.185	68.5	34.5
0.195	0.195	69.5	34.5
0.205	0.205	70.5	34.5
0.215	0.215	71.5	34.5
0.225	0.225	72.5	34.5
0.235	0.235	73.5	34.5
0.245	0.245	74.5	34.5
0.255	0.255	75.5	34.5
0.265	0.265	76.5	34.5
0.275	0.275	77.5	34.5
0.285	0.285	78.5	34.5
0.295	0.295	79.5	34.5
0.305	0.305	80.5	34.5
0.315	0.315	81.5	34.5
0.325	0.325	82.5	34.5
0.335	0.335	83.5	34.5
0.345	0.345	84.5	34.5
0.355	0.355	85.5	34.5
0.365	0.365	86.5	34.5
0.375	0.375	87.5	34.5
0.385	0.385	88.5	34.5
0.395	0.395	89.5	34.5
0.405	0.405	90.5	34.5
0.415	0.415	91.5	34.5
0.425	0.425	92.5	34.5
0.435	0.435	93.5	34.5
0.445	0.445	94.5	34.5
0.455	0.455	95.5	34.5
0.465	0.465	96.5	34.5
0.475	0.475	97.5	34.5
0.485	0.485	98.5	34.5
0.495	0.495	99.5	34.5
0.505	0.505	100.5	34.5
0.515	0.515	101.5	34.5
0.525	0.525	102.5	34.5
0.535	0.535	103.5	34.5
0.545	0.545	104.5	34.5
0.555	0.555	105.5	34.5
0.565	0.565	106.5	34.5
0.575	0.575	107.5	34.5
0.585	0.585	108.5	34.5
0.595	0.595	109.5	34.5
0.605	0.605	110.5	34.5
0.615	0.615	111.5	34.5
0.625	0.625	112.5	34.5
0.635	0.635	113.5	34.5
0.645	0.645	114.5	34.5
0.655	0.655	115.5	34.5
0.665	0.665	116.5	34.5
0.675	0.675	117.5	34.5
0.685	0.685	118.5	34.5
0.695	0.695	119.5	34.5
0.705	0.705	120.5	34.5
0.715	0.715	121.5	34.5
0.725	0.725	122.5	34.5
0.735	0.735	123.5	34.5
0.745	0.745	124.5	34.5
0.755	0.755	125.5	34.5
0.765	0.765	126.5	34.5
0.775	0.775	127.5	34.5
0.785	0.785	128.5	34.5
0.795	0.795	129.5	34.5
0.805	0.805	130.5	34.5
0.815	0.815	131.5	34.5
0.825	0.825	132.5	34.5
0.835	0.835	133.5	34.5
0.845	0.845	134.5	34.5
0.855	0.855	135.5	34.5
0.865	0.865	136.5	34.5
0.875	0.875	137.5	34.5
0.885	0.885	138.5	34.5
0.895	0.895	139.5	34.5
0.905	0.905	140.5	34.5
0.915	0.915	141.5	34.5
0.925	0.925	142.5	34.5
0.935	0.935	143.5	34.5
0.945	0.945	144.5	34.5
0.955	0.955	145.5	34.5
0.965	0.965	146.5	34.5
0.975	0.975	147.5	34.5
0.985	0.985	148.5	34.5
0.995	0.995	149.5	34.5
1.005	0.0049999999999999	150.5	34.5
1.015	0.015	151.5	34.5
1.025	0.025	152.5	34.5
1.035	0.035	153.5	34.5
1.045	0.045	154.5	34.5
1.055	0.055	155.5	34.5
1.065	0.065	156.5	34.5
1.075	0.075	157.5	34.5
1.085	0.085	158.5	34.5
1.095	0.095	159.5	34.5
1.105	0.105	160.5	34.5
1.115	0.115	161.5	34.5
1.125	0.125	162.5	34.5
1.135	0.135	163.5	34.5
1.145	0.145	164.5	34.5
1.155	0.155	165.5	34.5
1.165	0.165	166.5	34.5
1.175	0.175	167.5	34.5
1.185	0.185	168.5	34.5
1.195	0.195	169.5	34.5
1.205	0.205	170.5	34.5
1.215	0.215	171.5	34.5
1.225	0.225	172.5	34.5
1.235	0.235	173.5	34.5
1.245	0.245	174.5	34.5
1.255	0.255	175.5	34.5
1.265	0.265	176.5	34.5
1.275	0.275	177.5	34.5
1.285	0.285	178.5	34.5
1.295	0.295	179.5	34.5
1.305	0.305	180.5	34.5
1.315	0.315	181.5	34.5
1.325	0.325	182.5	34.5
1.335	0.335	183.5	34.5
1.345	0.345	184.5	34.5
1.355	0.355	185.5	34.5
1.365	0.365	186.5	34.5
1.375	0.375	187.5	34.5
1.385	0.385	188.5	34.5
1.395	0.395	189.5	34.5
1.405	0.405	190.5	34.5
1.415	0.415	191.5	34.5
1.425	0.425	192.5	34.5
1.435	0.435	193.5	34.5
1.445	0.445	194.5	34.5
1.455	0.455	195.5	34.5
1.465	0.465	196.5	34.5
1.475	0.475	197.5	34.5
-0.475	0.475	2.5	35.5
-0.465	0.465	3.5	35.5
-0.455	0.455	4.5	35.5
-0.445	0.445	5.5	35.5
-0.435	0.435	6.5	35.5
-0.425	0.425	7.5	35.5
-0.415	0.415	8.5	35.5
-0.405	0.405	9.5	35.5
-0.395	0.395	10.5	35.5
-0.385	0.385	11.5	35.5
-0.375	0.375	12.5	35.5
-0.365	0.365	13.5	35.5
-0.355	0.355	14.5	35.5
-0.345	0.345	15.5	35.5
-0.335	0.335	16.5	35.5
-0.325	0.325	17.5	35.5
-0.315	0.315	18.5	35.5
-0.305	0.305	19.5	35.5
-0.295	0.295	20.5	35.5
-0.285	0.285	21.5	35.5
-0.275	0.275	22.5	35.5
-0.265	0.265	23.5	35.5
-0.255	0.255	24.5	35.5
-0.245	0.245	25.5	35.5
-0.235	0.235	26.5	35.5
-0.225	0.225	27.5	35.5
-0.215	0.215	28.5	35.5
-0.205	0.205	29.5	35.5
-0.195	0.195	30.5	35.5
-0.185	0.185	31.5	35.5
-0.175	0.175	32.5	35.5
-0.165	0.165	33.5	35.5
-0.155	0.155	34.5	35.5
-0.145	0.145	35.5	35.5
-0.135	0.135	36.5	35.5
-0.125	0.125	37.5	35.5
-0.115	0.115	38.5	35.5
-0.105	0.105	39.5	35.5
-0.095	0.095	40.5	35.5
-0.085	0.085	41.5	35.5
-0.075	0.075	42.5	35.5
-0.065	0.065	43.5	35.5
-0.055	0.055	44.5	35.5
-0.045	0.045	45.5	35.5
-0.035	0.035	46.5	35.5
